,Unnamed: 0,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_of_these_sentiment_scores_does_the_above_image_fit_into_best,which_of_these_sentiment_scores_does_the_above_image_fit_into_best:confidence,imageurl,which_of_these_sentiment_scores_does_the_above_image_fit_into_best_gold,which_of_these_sentiment_scores_does_the_above_image_fit_into_best_gold_reason
6137,7599,694558341,False,finalized,3,3/26/15 2:45,Highly negative,0.6794,http://farm4.static.flickr.com/3118/2547067931_806c1812a4.jpg,,
6149,7613,694558355,False,finalized,3,3/26/15 1:59,Highly negative,0.6694,http://farm1.static.flickr.com/56/136421030_38b8dbcccf.jpg,,
6164,7633,694558375,False,finalized,3,3/26/15 2:45,Highly negative,0.3351,http://farm1.static.flickr.com/80/244392830_89feb9d21c.jpg,,
6180,7651,694558393,False,finalized,3,3/26/15 2:13,Highly positive,0.3385,http://farm3.static.flickr.com/2204/1777093655_227c85ad19.jpg,,
6190,7663,694558405,False,finalized,3,3/26/15 2:15,Highly positive,0.3423,http://farm1.static.flickr.com/252/519650933_aa982fe787.jpg,,
6200,7677,694558419,False,finalized,3,3/26/15 2:33,Highly negative,0.6629999999999999,http://farm2.static.flickr.com/1184/1361386713_6bc110bbe3.jpg,,
6202,7680,694558422,False,finalized,3,3/26/15 2:34,Highly positive,0.3375,http://farm1.static.flickr.com/77/179118071_bb71dd430f.jpg,,
6207,7686,694558428,False,finalized,3,3/26/15 2:29,Highly positive,0.6731,http://farm2.static.flickr.com/1155/1309354491_0b4ec991cf.jpg,,
6209,7688,694558430,False,finalized,3,3/26/15 2:45,Highly negative,0.6692,http://farm2.static.flickr.com/1247/1297371063_94f981e84d.jpg,,
6218,7699,694558441,False,finalized,3,3/26/15 2:15,Highly negative,0.3382,http://farm1.static.flickr.com/229/454819014_c5781e8b23.jpg,,
6262,7751,694558493,False,finalized,3,3/26/15 2:57,Highly positive,0.6693,http://farm1.static.flickr.com/187/422731335_a1175dac11.jpg,,
6274,7763,694558505,False,finalized,3,3/26/15 2:14,Highly positive,0.3358,http://farm3.static.flickr.com/2041/2354394007_526b53eba1.jpg,,
6360,7869,694558611,False,finalized,3,3/26/15 1:56,Highly positive,0.6659999999999999,http://farm3.static.flickr.com/2032/1567521844_ed376b81ec.jpg,,
6377,7891,694558633,False,finalized,3,3/26/15 2:09,Highly positive,0.3368,http://farm2.static.flickr.com/1292/1116072373_642ac0bf80.jpg,,
6421,7948,694558690,False,finalized,3,3/26/15 1:57,Highly negative,0.336,http://farm3.static.flickr.com/2286/2286061982_41b52341c9.jpg,,
6450,7985,694558727,False,finalized,3,3/26/15 2:54,Highly positive,0.6675,http://farm1.static.flickr.com/121/269611604_d41e847bc2.jpg,,
6485,8034,694558776,False,finalized,3,3/26/15 1:54,Highly positive,0.6743,http://farm1.static.flickr.com/47/185384475_5bda31e308.jpg,,
6490,8041,694558783,False,finalized,3,3/26/15 1:57,Highly positive,1.0,http://farm1.static.flickr.com/83/256950495_df8c15cacd.jpg,,
6534,8096,694558838,False,finalized,3,3/26/15 2:54,Highly negative,0.3349,http://farm1.static.flickr.com/167/446398275_1fa37d674f.jpg,,
6535,8097,694558839,False,finalized,3,3/26/15 2:17,Highly positive,0.6662,http://farm1.static.flickr.com/210/496024017_707eceef05.jpg,,
6583,8165,694558907,False,finalized,3,3/26/15 2:23,Highly positive,0.3478,http://farm1.static.flickr.com/143/321869427_008601f6d3.jpg,,
6702,8316,694559059,False,finalized,3,3/26/15 2:55,Highly negative,0.3378,http://farm1.static.flickr.com/170/376869762_43410c1182.jpg,,
6752,8377,694559120,False,finalized,3,3/26/15 2:39,Highly positive,0.3403,http://farm1.static.flickr.com/106/290489271_743c8f3275.jpg,,
6774,8406,694559149,False,finalized,3,3/26/15 2:47,Highly negative,0.3367,http://farm2.static.flickr.com/1077/531108636_85e48a91dd.jpg,,
6800,8438,694559181,False,finalized,3,3/26/15 2:00,Highly positive,0.335,http://farm1.static.flickr.com/168/377547126_4b172084d9.jpg,,
6822,8467,694559210,False,finalized,3,3/26/15 2:55,Highly positive,0.3389,http://farm1.static.flickr.com/211/485176217_de73b39ddc.jpg,,
6826,8471,694559214,False,finalized,3,3/26/15 2:48,Highly negative,0.3538,http://farm4.static.flickr.com/3137/2373517820_8265178992.jpg,,
6869,8518,694559261,False,finalized,3,3/26/15 1:54,Highly positive,0.6816,http://farm1.static.flickr.com/224/529300345_9b91a211a3.jpg,,
6878,8529,694559272,False,finalized,3,3/26/15 2:01,Highly positive,0.6681,http://farm1.static.flickr.com/202/467201145_7aa0587d17.jpg,,
6884,8537,694559280,False,finalized,3,3/26/15 2:15,Highly negative,0.3358,http://farm3.static.flickr.com/2012/2171484559_2f7ea83bfa.jpg,,
6931,8593,694559336,False,finalized,3,3/26/15 2:10,Highly positive,0.6699,http://farm1.static.flickr.com/29/52705948_112e92090b.jpg,,
6971,8646,694559389,False,finalized,3,3/26/15 2:14,Highly positive,1.0,http://farm3.static.flickr.com/2380/2076810127_d69f689ff8.jpg,,
6974,8651,694559394,False,finalized,3,3/26/15 1:56,Highly positive,0.3388,http://farm1.static.flickr.com/44/124601883_0df2421352.jpg,,
6975,8653,694559396,False,finalized,3,3/26/15 2:28,Highly positive,0.6675,http://farm3.static.flickr.com/2251/2441897896_7e1d0c3365.jpg,,
7030,8720,694559463,False,finalized,3,3/26/15 2:32,Highly negative,0.3379,http://farm4.static.flickr.com/3093/2411754360_e728eaeb58.jpg,,
7055,8751,694559494,False,finalized,3,3/26/15 2:25,Highly negative,0.6665,http://farm1.static.flickr.com/23/34059636_a899f15ad5.jpg,,
7083,8787,694559530,False,finalized,3,3/26/15 2:43,Highly negative,1.0,http://farm1.static.flickr.com/35/100469559_554b9b68f3.jpg,,
7145,8863,694559606,False,finalized,3,3/26/15 2:19,Highly positive,0.6638,http://farm4.static.flickr.com/3245/2533706821_01d884c8ce.jpg,,
7166,8892,694559635,False,finalized,3,3/26/15 2:41,Highly positive,0.3395,http://farm3.static.flickr.com/2324/2144192355_6c33faecb1.jpg,,
7170,8900,694559643,False,finalized,3,3/26/15 2:27,Highly positive,0.3373,http://farm2.static.flickr.com/1324/843640153_33b818a5d7.jpg,,
7182,8916,694559659,False,finalized,3,3/26/15 2:21,Highly negative,0.6654,http://farm1.static.flickr.com/65/200373926_6a66f34060.jpg,,
7184,8918,694559661,False,finalized,3,3/26/15 2:33,Highly negative,0.6644,http://farm2.static.flickr.com/1269/556968227_fbcf76114f.jpg,,
7186,8920,694559663,False,finalized,3,3/26/15 2:08,Highly negative,0.6674,http://farm4.static.flickr.com/3035/2602979989_b258095064.jpg,,
7188,8922,694559665,False,finalized,3,3/26/15 2:33,Highly negative,0.3421,http://farm4.static.flickr.com/3208/2619305802_c0aebb03be.jpg,,
7189,8923,694559666,False,finalized,3,3/26/15 1:57,Highly negative,0.6605,http://farm3.static.flickr.com/2034/2285929989_979d888125.jpg,,
7203,8943,694559686,False,finalized,3,3/26/15 2:33,Highly positive,0.6636,http://farm1.static.flickr.com/151/418145120_b413fcbe62.jpg,,
7213,8957,694559700,False,finalized,3,3/26/15 1:57,Highly positive,0.6702,http://farm2.static.flickr.com/1074/1399323725_3c4b8ec324.jpg,,
7220,8964,694559707,False,finalized,3,3/26/15 3:01,Highly positive,0.6724,http://farm1.static.flickr.com/32/60490958_2c90699146.jpg,,
7233,8979,694559722,False,finalized,3,3/26/15 2:09,Highly positive,0.6642,http://farm3.static.flickr.com/2347/2235092212_07a0c80fe0.jpg,,
7282,9040,694559783,False,finalized,3,3/26/15 2:30,Highly positive,0.3374,http://farm1.static.flickr.com/208/488136395_d2b2bca876.jpg,,
7292,9052,694559795,False,finalized,3,3/26/15 2:40,Highly positive,0.6688,http://farm2.static.flickr.com/1415/1294419468_b4f9b0f428.jpg,,
7293,9053,694559796,False,finalized,3,3/26/15 2:42,Highly positive,0.6765,http://farm2.static.flickr.com/1096/1461900335_dbdd54c504.jpg,,
7295,9056,694559799,False,finalized,3,3/26/15 2:32,Highly positive,0.6722,http://farm1.static.flickr.com/173/466609456_647bebb40c.jpg,,
7297,9059,694559802,False,finalized,3,3/26/15 2:15,Highly positive,0.6773,http://farm1.static.flickr.com/126/415546594_4edf56e88e.jpg,,
7299,9062,694559805,False,finalized,3,3/26/15 3:00,Highly positive,0.6737,http://farm4.static.flickr.com/3162/2503450298_afbc3f4c28.jpg,,
7319,9087,694559830,False,finalized,3,3/26/15 2:30,Highly negative,0.3382,http://farm3.static.flickr.com/2035/2015808209_32a6bf1e69.jpg,,
7361,9142,694559885,False,finalized,3,3/26/15 2:53,Highly positive,0.6613,http://farm4.static.flickr.com/3247/2620872475_b2d4c004a2.jpg,,
7437,9242,694559985,False,finalized,3,3/26/15 2:54,Highly positive,0.3462,http://farm1.static.flickr.com/82/223176319_41677c958d.jpg,,
7490,9309,694560052,False,finalized,3,3/26/15 2:36,Highly positive,0.6721,http://farm4.static.flickr.com/3237/2369612211_69d47b171d.jpg,,
7501,9327,694560070,False,finalized,3,3/26/15 2:50,Highly positive,0.6624,http://farm3.static.flickr.com/2308/2180102527_1fd1349aa0.jpg,,
7531,9369,694560112,False,finalized,3,3/26/15 2:22,Highly negative,0.6722,http://farm1.static.flickr.com/35/200565268_d6226d128c.jpg,,
7539,9378,694560121,False,finalized,3,3/26/15 2:09,Highly negative,0.6649,http://farm3.static.flickr.com/2322/1581147202_66ec2fbc08.jpg,,
7548,9388,694560131,False,finalized,3,3/26/15 2:18,Highly negative,0.677,http://farm4.static.flickr.com/3057/2330231334_04d93ac51d.jpg,,
7558,9398,694560141,False,finalized,3,3/26/15 2:05,Highly negative,0.6659999999999999,http://farm2.static.flickr.com/1382/698687002_fc6f4ca4db.jpg,,
7573,9418,694560161,False,finalized,3,3/26/15 2:24,Highly positive,0.3398,http://farm1.static.flickr.com/75/193057451_730c6876f2.jpg,,
7632,9502,694560245,False,finalized,3,3/26/15 2:34,Highly positive,0.3396,http://farm1.static.flickr.com/91/225627962_be8426508f.jpg,,
7804,9721,694560464,False,finalized,3,3/26/15 2:16,Highly negative,0.6651,http://farm3.static.flickr.com/2102/2351302659_43dec7fc0f.jpg,,
7848,9775,694560518,False,finalized,3,3/26/15 2:07,Highly negative,0.3402,http://farm1.static.flickr.com/133/354454122_de53187cee.jpg,,
8101,10093,694560836,False,finalized,3,3/26/15 2:29,Highly negative,1.0,http://farm4.static.flickr.com/3031/2487155839_1960601031.jpg,,
8106,10099,694560842,False,finalized,3,3/26/15 2:09,Highly negative,0.6606,http://farm1.static.flickr.com/143/330873612_7dc6734035.jpg,,
8117,10116,694560859,False,finalized,3,3/26/15 2:34,Highly negative,0.6687,http://farm1.static.flickr.com/214/514132198_f7163c3412.jpg,,
8316,10346,694561089,False,finalized,3,3/26/15 2:28,Highly negative,0.6629999999999999,http://farm2.static.flickr.com/1041/1078613578_4d73d0b167.jpg,,
8330,10364,694561107,False,finalized,3,3/26/15 2:34,Highly negative,0.3375,http://farm1.static.flickr.com/192/508653900_87de584e7a.jpg,,
8406,10458,694561201,False,finalized,3,3/26/15 1:57,Highly negative,0.3387,http://farm1.static.flickr.com/25/64186256_9ae355f85c.jpg,,
8460,10524,694561267,False,finalized,3,3/26/15 2:38,Highly negative,0.3365,http://farm3.static.flickr.com/2159/2290284221_f07b7736b4.jpg,,
8472,10537,694561280,False,finalized,3,3/26/15 2:24,Highly negative,0.338,http://farm2.static.flickr.com/1181/1277948611_46387a4a91.jpg,,
8563,10645,694561388,False,finalized,3,3/26/15 2:50,Highly negative,0.6738,http://farm3.static.flickr.com/2148/2276194762_3ba1076db3.jpg,,
8572,10655,694561398,False,finalized,3,3/26/15 2:22,Highly negative,0.6651,http://farm1.static.flickr.com/231/465884266_44c25639b1.jpg,,
8579,10667,694561410,False,finalized,3,3/26/15 2:04,Highly negative,0.3395,http://farm3.static.flickr.com/2259/2235177797_279fea05f3.jpg,,
8582,10672,694561415,False,finalized,3,3/26/15 2:45,Highly negative,0.6755,http://farm3.static.flickr.com/2120/2246578607_268d566e9c.jpg,,
8586,10677,694561420,False,finalized,3,3/26/15 2:45,Highly negative,0.3414,http://farm2.static.flickr.com/1206/945361205_e90f6db0d7.jpg,,
8611,10705,694561448,False,finalized,3,3/26/15 2:51,Highly negative,0.6602,http://farm1.static.flickr.com/17/20891588_be4ced7ad2.jpg,,
8837,10983,694561727,False,finalized,3,3/26/15 2:40,Highly negative,0.338,http://farm1.static.flickr.com/29/41322000_bb8782f06b.jpg,,
8880,11035,694561779,False,finalized,3,3/26/15 2:40,Highly negative,0.338,http://farm1.static.flickr.com/29/95230074_6a7112a648.jpg,,
9092,11300,694562044,False,finalized,3,3/26/15 2:43,Highly negative,0.3425,http://farm3.static.flickr.com/2212/2175635730_1fee983892.jpg,,
9271,11518,694562262,False,finalized,3,3/26/15 1:52,Highly negative,0.3444,http://farm3.static.flickr.com/2296/2521849600_46b2f8f118.jpg,,
9398,11690,694562434,False,finalized,3,3/26/15 2:31,Highly negative,0.6572,http://farm3.static.flickr.com/2233/2518018081_0d1f88d449.jpg,,
9424,11722,694562466,False,finalized,3,3/26/15 2:34,Highly negative,0.6658,http://farm1.static.flickr.com/220/473321272_d0fb8ab223.jpg,,
9439,11739,694562483,False,finalized,3,3/26/15 2:14,Highly negative,0.3348,http://farm1.static.flickr.com/69/196888139_3404e391e3.jpg,,
9628,11966,694562710,False,finalized,3,3/26/15 2:23,Highly negative,0.3423,http://farm1.static.flickr.com/197/476863581_1b07b2475b.jpg,,
9677,12030,694562774,False,finalized,3,3/26/15 2:06,Highly negative,0.334,http://farm3.static.flickr.com/2264/1815408591_0c8acf2766.jpg,,
9840,12232,694562976,False,finalized,3,3/26/15 2:46,Highly negative,0.3399,http://farm1.static.flickr.com/23/32748048_074826b93c.jpg,,
9948,12361,694563105,False,finalized,3,3/26/15 1:55,Highly negative,0.6755,http://farm3.static.flickr.com/2413/2534429098_42cbf2c1cc.jpg,,
10032,12468,694563212,False,finalized,3,3/26/15 2:05,Highly negative,0.6671,http://farm3.static.flickr.com/2002/2202230128_a4ac0dfb2e.jpg,,
10067,12512,694563256,False,finalized,3,3/26/15 2:19,Highly negative,0.6734,http://farm1.static.flickr.com/56/110004283_d40835c095.jpg,,
10081,12528,694563272,False,finalized,3,3/26/15 2:58,Highly negative,0.6742,http://farm3.static.flickr.com/2102/2441151705_8cfe6817e8.jpg,,
10148,12603,694563347,False,finalized,3,3/26/15 2:46,Highly negative,0.3414,http://farm1.static.flickr.com/150/431530124_fa52515a25.jpg,,
10158,12614,694563358,False,finalized,3,3/26/15 2:09,Highly negative,0.6605,http://farm1.static.flickr.com/89/254254816_60ea25cc54.jpg,,
10180,12641,694563385,False,finalized,3,3/26/15 2:14,Highly negative,0.6657,http://farm1.static.flickr.com/158/408080035_b5ccfb75b6.jpg,,
10268,12750,694563494,False,finalized,3,3/26/15 2:15,Highly negative,1.0,http://farm1.static.flickr.com/119/313008436_cc0811fd6b.jpg,,
10412,12918,694563662,False,finalized,3,3/26/15 2:42,Highly negative,1.0,http://farm1.static.flickr.com/53/183170786_e63833b155.jpg,,
10423,12930,694563674,False,finalized,3,3/26/15 2:40,Highly negative,0.6659,http://farm4.static.flickr.com/3108/2638333904_327585c37d.jpg,,
10443,12954,694563698,False,finalized,3,3/26/15 2:15,Highly negative,1.0,http://farm1.static.flickr.com/113/303309330_83f4547b58.jpg,,
10648,13215,694563959,False,finalized,3,3/26/15 2:58,Highly negative,0.3355,http://farm1.static.flickr.com/112/251019688_fcbfc8dc81.jpg,,
10874,13474,694564218,False,finalized,3,3/26/15 2:22,Highly negative,0.6695,http://farm4.static.flickr.com/3090/2631112490_3817167d26.jpg,,
11156,13811,694564557,False,finalized,3,3/26/15 2:09,Highly negative,0.3353,http://farm1.static.flickr.com/27/52814386_7ac5942717.jpg,,
11318,14015,694564762,False,finalized,3,3/26/15 2:55,Highly negative,0.6666,http://farm4.static.flickr.com/3103/2286577450_0010b95149.jpg,,
11325,14022,694564769,False,finalized,3,3/26/15 2:02,Highly negative,0.6646,http://farm1.static.flickr.com/7/10832126_b73151e78f.jpg,,
11382,14085,694564832,False,finalized,3,3/26/15 3:01,Highly negative,0.6658,http://farm3.static.flickr.com/2374/2053734503_4efaa25653.jpg,,
11400,14110,694564857,False,finalized,3,3/26/15 2:44,Highly negative,1.0,http://farm1.static.flickr.com/145/388278891_7da3ca1acf.jpg,,
11629,14409,694565156,False,finalized,3,3/26/15 1:59,Highly negative,0.339,http://farm1.static.flickr.com/41/77850760_e239441560.jpg,,
11731,14535,694565282,False,finalized,3,3/26/15 2:58,Highly negative,1.0,http://farm1.static.flickr.com/161/425061194_27db0796cf.jpg,,
11735,14539,694565286,False,finalized,3,3/26/15 2:12,Highly negative,1.0,http://farm4.static.flickr.com/3213/2646492517_cdd77dec0d.jpg,,
11789,14608,694565355,False,finalized,3,3/26/15 2:00,Highly negative,0.6633,http://farm2.static.flickr.com/1106/1353154722_e23049242e.jpg,,
12063,14952,694565699,False,finalized,3,3/26/15 2:23,Highly negative,0.3423,http://farm3.static.flickr.com/2028/2327704006_2c3fb2a2df.jpg,,
12075,14967,694565714,False,finalized,3,3/26/15 3:00,Highly negative,0.3377,http://farm4.static.flickr.com/3113/2720640661_11806ece5b.jpg,,
12121,15020,694565767,False,finalized,3,3/26/15 2:09,Highly negative,0.6722,http://farm3.static.flickr.com/2259/2284903984_9d74abfdaf.jpg,,
12292,15243,694565990,False,finalized,3,3/26/15 2:12,Highly negative,0.6561,http://farm1.static.flickr.com/30/40205000_c3c52c7a8f.jpg,,
12320,15285,694566032,False,finalized,3,3/26/15 2:31,Highly negative,0.3373,http://farm3.static.flickr.com/2205/1980527963_d4ea57cff9.jpg,,
12331,15301,694566048,False,finalized,3,3/26/15 2:58,Highly negative,0.667,http://farm2.static.flickr.com/1206/697949462_4a4d7923fb.jpg,,
12336,15308,694566055,False,finalized,3,3/26/15 2:18,Highly negative,1.0,http://farm1.static.flickr.com/24/72741428_c746b05715.jpg,,
12341,15313,694566060,False,finalized,3,3/26/15 2:22,Highly negative,0.342,http://farm2.static.flickr.com/1432/1459189897_369312f161.jpg,,
12345,15318,694566065,False,finalized,3,3/26/15 2:54,Highly negative,0.6578,http://farm3.static.flickr.com/2095/2050441029_2b7de31ebc.jpg,,
12403,15388,694566135,False,finalized,3,3/26/15 1:49,Highly negative,0.3346,http://farm1.static.flickr.com/200/483328859_180678e126.jpg,,
12477,15477,694566232,False,finalized,3,3/26/15 2:15,Highly negative,0.6697,http://farm3.static.flickr.com/2395/2125389967_8c430b787b.jpg,,
12500,15503,694566258,False,finalized,3,3/26/15 2:01,Highly negative,0.3376,http://farm3.static.flickr.com/2056/2125389981_a668fc559d.jpg,,
12511,15518,694566273,False,finalized,3,3/26/15 2:18,Highly negative,0.6662,http://farm1.static.flickr.com/42/119553823_56250fa809.jpg,,
12512,15519,694566274,False,finalized,3,3/26/15 2:05,Highly negative,0.6645,http://farm3.static.flickr.com/2224/2193629551_570d55bbec.jpg,,
12518,15526,694566281,False,finalized,3,3/26/15 2:07,Highly negative,0.6696,http://farm2.static.flickr.com/1162/530650273_690b32cfa9.jpg,,
12524,15532,694566287,False,finalized,3,3/26/15 2:10,Highly negative,1.0,http://farm1.static.flickr.com/229/487855315_35f19459bc.jpg,,
12534,15544,694566299,False,finalized,3,3/26/15 2:12,Highly negative,0.6702,http://farm2.static.flickr.com/1056/530542920_29a2d42329.jpg,,
12539,15550,694566305,False,finalized,3,3/26/15 1:59,Highly negative,0.6679,http://farm1.static.flickr.com/40/104193359_ad9cafc377.jpg,,
12540,15551,694566306,False,finalized,3,3/26/15 2:18,Highly negative,0.6622,http://farm1.static.flickr.com/92/245742506_b70e66e7c6.jpg,,
